tag1,tag2,name,latitude,longitude,county,address
医疗,药店,医民药店,35.6951499,109.183098,黄陵县,延安市黄陵县香黄路黄陵隆坊镇街幼儿园西南侧约70米
医疗,药店,黄陵县土德路药房,35.57846359,109.2637326,黄陵县,延安市黄陵县高阳路013号
医疗,药店,马明仁膏药铺(黄陵店),35.58506792,109.258982,黄陵县,陕西省延安市黄陵县五联路口盘龙小区12号门面
医疗,药店,医药二店,35.64501108,109.0866435,黄陵县,延安市黄陵县中心街凯悦酒店(中心街店)
医疗,药店,同一医药(黄陵店),35.57970832,109.2636357,黄陵县,广电大楼1楼
医疗,药店,瑞祥保健品店,35.63766664,109.0894215,黄陵县,陕西省延安市黄陵县店头镇瓷窑沟黄五路黄陵店头客运站
医疗,疗养院,黄陵县残疾人托养康复中心,35.59057442,109.1988948,黄陵县,陕西省延安市黄陵县
医疗,疗养院,黄陵县社会养老康复中心,35.59054306,109.1992799,黄陵县,陕西省延安市黄陵县
医疗,疗养院,黄陵县老年残疾人康复医院,35.5933816,109.2006472,黄陵县,陕西省延安市黄陵县X318(黄五路)
医疗,疾控中心,黄陵县疾病预防控制中心,35.58076157,109.2630151,黄陵县,轩辕图书馆向西45米
汽车服务,汽车销售,黄陵新远汽贸,35.59543606,109.2747865,黄陵县,210国道南50米
汽车服务,汽车销售,黄陵惠众源汽贸,35.5955648,109.2761782,黄陵县,延安市黄陵县满防线
汽车服务,汽车销售,黄店二手车,35.63532379,109.0842417,黄陵县,延安市黄陵县店头派出所西侧约60米
汽车服务,汽车销售,东风商用车,35.62711354,109.099684,黄陵县,延安市黄陵县黄五路店头汽车客运站东侧约60米
汽车服务,汽车销售,黄陵县德旭商贸,35.59490895,109.2828413,黄陵县,陕西省延安市黄陵县G210(包南线)
汽车服务,汽车销售,驰嘉轮轮胎销售店,35.58588203,109.2552888,黄陵县,黄陵县坡底
汽车服务,汽车维修,陕西省延安市黄陵县小斌汽配,35.58354053,109.2505869,黄陵县,陕西省延安市黄陵县轩辕大道加气站东北
汽车服务,汽车配件,新宜轿车配件门市,35.58393478,109.2512446,黄陵县,延安市黄陵县轩辕大道黄陵县河西小学南侧约120米
汽车服务,汽车配件,金鑫汽车配件,35.59582682,109.280672,黄陵县,延安市黄陵县满防线
汽车服务,汽车配件,胜利油田物资汽车配件,35.63545929,109.0894166,黄陵县,中心街与黄五路交叉口西北200米
汽车服务,汽车配件,宋师电瓶大全,35.63663272,109.0862844,黄陵县,延安市黄陵县河滨路店头派出所东北侧约190米
汽车服务,汽车配件,黄陵县云鹏轮胎经销部,35.63241538,109.0766692,黄陵县,陕西省延安市黄陵县店头镇店南路
汽车服务,汽车配件,海平农机配件,35.68881481,109.1857571,黄陵县,延安市黄陵县桐店路隆坊中学东南侧约80米
汽车服务,汽车配件,农用车配件,35.63653109,109.0866997,黄陵县,延安市黄陵县河滨路店头派出所东北侧约210米
汽车服务,汽车配件,诚鑫汽配,35.67758597,109.2164346,黄陵县,桐店路
汽车服务,汽车租赁,吊车租赁,35.66449872,108.9346284,黄陵县,延安市黄陵县黄五路与建设路交叉路口西南侧
交通设施,飞机场,南场,35.6909879,109.1813261,黄陵县,延安市黄陵县
交通设施,飞机场,机床加工部,35.63660875,109.0862894,黄陵县,延安市黄陵县河滨路店头派出所东北侧约190米
交通设施,飞机场,国信手机卖场,35.64290288,109.0874829,黄陵县,延安市黄陵县中心街黄陵县店头镇人民政府东北侧约140米
交通设施,飞机场,新村林场,35.42674007,108.9398595,黄陵县,延安市黄陵县
交通设施,飞机场,金远手机卖场,35.69812892,109.1825003,黄陵县,延安市黄陵县香黄路陕西信合东北侧
交通设施,飞机场,中国移动现代手机卖场,35.58078189,109.2601877,黄陵县,陕西省延安市黄陵县轩辕大道客都购物广场旁
交通设施,飞机场,飞飞造型,35.58210922,109.2614894,黄陵县,延安市黄陵县北街轩辕宾馆东南侧约30米
交通设施,火车站,黄陵站,35.61916779,109.356161,黄陵县,陕西省延安市黄陵县桥山镇秦家川村
交通设施,火车站,黄陵南站,35.58061896,109.3900643,黄陵县,陕西省延安市黄陵县田庄镇梁峁村
交通设施,火车站,七里镇站,35.62590246,109.0961877,黄陵县,延安市黄陵县黄五路
交通设施,火车站,刘家沟站,35.56275733,109.4037188,黄陵县,延安市黄陵县田庄镇刘家沟村
交通设施,火车站,黄陵县玉泰-停车场,35.62286715,109.3589883,黄陵县,陕西省延安市黄陵县秦家川黄陵火车站东300G210(包南线)
交通设施,长途汽车站,店头汽车客运站,35.6271692,109.099045,黄陵县,陕西省延安市黄陵县X318(黄五路)
交通设施,长途汽车站,侯庄客运站,35.54359797,109.2866376,黄陵县,延安市黄陵县土五路
交通设施,长途汽车站,黄帝陵景区-观光车站,35.58469301,109.2678868,黄陵县,延安市黄陵县轩辕大道黄帝陵黄帝陵景区内
交通设施,长途汽车站,隆坊镇客运站,35.69885217,109.1825,黄陵县,延安市黄陵县香黄路
交通设施,公交车站,中心广场,35.58128509,109.2599622,黄陵县,黄陵1路;黄陵3路;黄陵4路
交通设施,公交车站,动车南站,35.58003657,109.3902021,黄陵县,黄陵3路
交通设施,公交车站,五连路口,35.58512106,109.25915,黄陵县,黄陵1路;黄陵4路
交通设施,公交车站,社保局,35.58657696,109.250525,黄陵县,黄陵2路
交通设施,公交车站,景秀苑小区,35.58890733,109.2593585,黄陵县,黄陵2路
交通设施,公交车站,县林业局,35.58614027,109.262641,黄陵县,黄陵2路
交通设施,公交车站,友谊医院,35.58372462,109.2591507,黄陵县,黄陵1路;黄陵4路
交通设施,公交车站,陆宝苑,35.58603184,109.2541527,黄陵县,黄陵1路;黄陵4路
交通设施,公交车站,游客中心,35.57845664,109.2416907,黄陵县,黄陵1路;黄陵4路
交通设施,公交车站,桥山镇政府,35.58683813,109.2525983,黄陵县,黄陵2路
交通设施,公交车站,北坡底,35.59086176,109.2591373,黄陵县,黄陵2路
交通设施,公交车站,庙前区(黄帝陵),35.5807999,109.2732889,黄陵县,黄陵1路;黄陵3路
交通设施,公交车站,佳宏超市,35.57744579,109.2620361,黄陵县,黄陵1路;黄陵3路
交通设施,公交车站,瑞城花园,35.58073063,109.2318235,黄陵县,黄陵1路
交通设施,公交车站,新区小学,35.5910428,109.2265369,黄陵县,黄陵4路
交通设施,公交车站,黄花沟口,35.57868924,109.2597826,黄陵县,黄陵1路
交通设施,公交车站,东关三角区,35.58160855,109.2781265,黄陵县,黄陵1路;黄陵3路
交通设施,公交车站,阳光小区,35.58502356,109.2489331,黄陵县,黄陵2路
交通设施,公交车站,阳光路口,35.58262175,109.2486097,黄陵县,黄陵1路;黄陵4路
交通设施,公交车站,阳光小区二区,35.58496245,109.2489231,黄陵县,黄陵2路
交通设施,公交车站,黄中路口,35.57948571,109.2379321,黄陵县,黄陵4路
交通设施,公交车站,居宁小区,35.58742697,109.230217,黄陵县,黄陵4路
交通设施,公交车站,新区广场,35.5887852,109.2280017,黄陵县,黄陵4路
交通设施,公交车站,水岸华府,35.58678969,109.2336542,黄陵县,黄陵4路
交通设施,公交车站,龙泉山庄,35.58900181,109.2292549,黄陵县,黄陵4路
交通设施,公交车站,龙泉小区,35.58956912,109.2287413,黄陵县,黄陵4路
交通设施,公交车站,康崖底新区(龙湾小区),35.5892947,109.2343248,黄陵县,黄陵4路
交通设施,公交车站,西区汽车站,35.57796685,109.231944,黄陵县,黄陵1路
交通设施,公交车站,东关小区,35.58808825,109.2318485,黄陵县,黄陵4路
交通设施,公交车站,店头镇,35.62727378,109.0996351,黄陵县,客运巴士
交通设施,公交车站,东门口,35.58061619,109.2643074,黄陵县,黄陵2路
交通设施,公交车站,黄中后门,35.58376919,109.2424774,黄陵县,黄陵4路
交通设施,公交车站,河西小学,35.584823,109.2520696,黄陵县,黄陵1路;黄陵4路
交通设施,公交车站,信合,35.57606082,109.2647645,黄陵县,黄陵1路
交通设施,公交车站,改水办,35.57720707,109.2675166,黄陵县,黄陵1路
交通设施,公交车站,安居工程,35.59069109,109.2252526,黄陵县,黄陵4路
交通设施,公交车站,派出所,35.58694368,109.2576874,黄陵县,黄陵1路;黄陵4路
交通设施,公交车站,文化艺术中心(民政局),35.58706387,109.2542954,黄陵县,黄陵2路
交通设施,公交车站,桥山小学,35.57893989,109.2676285,黄陵县,黄陵1路;黄陵3路
交通设施,公交车站,店头路口,35.58023954,109.2448259,黄陵县,黄陵1路;黄陵4路
交通设施,公交车站,药材公司,35.58313773,109.2613624,黄陵县,黄陵2路
交通设施,公交车站,帝景苑小区,35.59000242,109.2590086,黄陵县,黄陵2路
交通设施,公交车站,移动公司,35.58161542,109.2612138,黄陵县,黄陵2路
交通设施,公交线路,X318/秦七铁路特大桥(路口),35.5977158,109.1944415,黄陵县,延安市黄陵县X318
交通设施,港口,川江码头,35.63941673,109.0884631,黄陵县,延安市黄陵县中心街黄陵县店头镇人民政府东南侧约280米
交通设施,停车场,黄帝陵-停车场,35.58110576,109.2763111,黄陵县,延安市黄陵县东关179号轩辕大道黄帝陵
交通设施,停车场,陕西黄陵国家森林公园-南门停车场,35.51513979,108.9693029,黄陵县,陕西省延安市黄陵县双龙镇北药沟
交通设施,停车场,停车场(黄陵县煤炭工业管理局西北),35.57818648,109.2610563,黄陵县,延安市黄陵县轩辕大道黄陵县人民政府西南侧约180米
交通设施,停车场,停车场(上陵路),35.5843558,109.2685931,黄陵县,延安市黄陵县上陵路黄帝陵景区
交通设施,停车场,华驿假日停车场(出入口),35.64759569,109.0849339,黄陵县,延安市黄陵县河滨路43号附近
交通设施,停车场,隆坊南区-停车场,35.69225005,109.1860853,黄陵县,延安市黄陵县环城路隆坊中学东北侧约180米
交通设施,停车场,黄陵北服务区-停车场,35.74189984,109.1571238,黄陵县,陕西省延安市黄陵县X216(香黄路)
交通设施,停车场,停车场(轩辕大道),35.57759487,109.2675651,黄陵县,延安市黄陵县轩辕大道黄陵县桥山小学东南侧约30米
交通设施,停车场,咀头村-鸿运停车场,35.65596802,109.3430988,黄陵县,桐店路附近
交通设施,停车场,黄陵县人民医院-停车场,35.57831011,109.2646315,黄陵县,延安市黄陵县土德路96号
交通设施,停车场,停车场(中共桥山林业局委员会东),35.58705,109.2573547,黄陵县,延安市黄陵县轩辕大道天子大酒店
交通设施,停车场,桥山滨湖酒店-停车场,35.58188863,109.2660183,黄陵县,延安市黄陵县黄帝陵西侧桥山滨湖酒店
交通设施,停车场,黄陵县万安禅院石窟-停车场,35.66622817,108.9356897,黄陵县,延安市黄陵县黄五路与建设路交叉路口往东北约200米
交通设施,停车场,停车场(土德路),35.57863871,109.2651957,黄陵县,延安市黄陵县土德路黄陵县人民医院东北侧
交通设施,停车场,黄帝陵景区停车场-入口,35.58094495,109.2764465,黄陵县,延安市黄陵县黄帝陵附近黄帝陵景区-停车场内
交通设施,停车场,停车场(鼎湖路),35.58671133,109.2527948,黄陵县,延安市黄陵县鼎湖路祥和苑小区东北侧约60米
交通设施,停车场,轩辕大道-路侧停车位,35.58259575,109.2779196,黄陵县,延安市黄陵县轩辕大道黄帝陵景区
交通设施,停车场,寺湾新村停车场(出入口),35.63613954,109.0900742,黄陵县,延安市黄陵县中心街附近
交通设施,停车场,黄帝陵景区停车场-出口,35.58093544,109.2754634,黄陵县,延安市黄陵县黄帝陵附近黄帝陵景区-停车场内
交通设施,停车场,黄帝陵景区停车场-出入口,35.58505492,109.2679172,黄陵县,延安市黄陵县黄帝陵附近黄帝陵景区-停车场内
交通设施,停车场,黄陵县阿党镇咀头村停车场-出入口,35.65402342,109.3362997,黄陵县,延安市黄陵县桐店路西50米
交通设施,停车场,北大街-路侧停车位,35.58502342,109.2619405,黄陵县,延安市黄陵县北大街黄陵县中医医院北侧约110米
交通设施,停车场,高阳路-路侧停车位,35.57983205,109.2617643,黄陵县,延安市黄陵县高阳路黄陵县人民政府西侧约70米
交通设施,停车场,文渊街-路侧停车位,35.58077397,109.262869,黄陵县,中心街9号黄陵县文化馆附近
交通设施,停车场,轩辕街-路侧停车位,35.58479625,109.2643816,黄陵县,延安市黄陵县轩辕街黄陵县桥山中学
交通设施,加油站,中国石化加油站(店头站),35.63585601,109.0846037,黄陵县,延安市黄陵县店头镇瓷窑村店头派出所对面
交通设施,加油站,中国石化加油站(阿党站),35.69087663,109.2751011,黄陵县,陕西省延安市黄陵县阿党高速收费站处
交通设施,加油站,延长石油加油站(神夫咀村站),35.68742636,109.1862859,黄陵县,延安市黄陵县隆坊镇隆坊村隆坊中学附近
交通设施,加油站,中国石化加油站(梨园站),35.59126384,109.2071385,黄陵县,延安市黄陵县黄五路梨园村火车道北侧
交通设施,加油站,中国石油加油站,35.42302303,108.9411928,黄陵县,陕西省延安市黄陵县
交通设施,加油站,延长石油加油站(黄陵北服务区站),35.7424398,109.1582887,黄陵县,陕西省延安市黄陵县隆坊镇延西高速公路黄陵北服务区西北
交通设施,加油站,中国石油加油站(210国道站),35.60329738,109.2978111,黄陵县,延安市黄陵县210国道龙首镇狄家川村路段
交通设施,加油站,中国石油加油站(延安黄陵双龙站),35.67087446,108.9681237,黄陵县,延安市黄陵县黄五路黄陵县双龙镇人民政府东侧约210米
交通设施,加油站,田庄加油站,35.54329814,109.3844216,黄陵县,延安市黄陵县土五路田庄初级中学东北侧约190米
交通设施,加油站,海璟能源加油站(黄陵县王村站),35.62357801,109.2162103,黄陵县,陕西省延安市黄陵县桥山镇下王村王村胡同
交通设施,加油站,炼厂直销加油站,35.65154866,109.3390393,黄陵县,陕西省延安市黄陵县桐店路
交通设施,加油站,康达加油站,35.5940768,109.1726233,黄陵县,黄陵县黄五路
交通设施,加油站,施可丰智能自助加肥站,35.74826844,109.147821,黄陵县,延安市黄陵县香黄路
交通设施,加气站,黄陵县CNG汽车加气站(黄陵县环境监察大队东南站),35.58309792,109.250047,黄陵县,陕西省延安市黄陵县轩辕大道南(阳光二区南200米)
交通设施,加气站,黄陵县店头CNG加气站,35.62781602,109.0979844,黄陵县,延安市黄陵县黄五路
交通设施,服务区,黄陵北服务区,35.7415575,109.1597853,黄陵县,陕西省延安市黄陵县
交通设施,收费站,黄陵收费站(G6522延西高速出口),35.57537059,109.2298841,黄陵县,陕西省延安市黄陵县
交通设施,收费站,黄陵收费站(G6522延西高速入口),35.57543898,109.2297897,黄陵县,陕西省延安市黄陵县黄陵收费站(包茂高速公路东)
交通设施,收费站,阿党收费站(G6522延西高速出口),35.69007597,109.2752992,黄陵县,陕西省延安市黄陵县
交通设施,收费站,黄陵西收费站(G65包茂高速入口),35.59414467,109.1953856,黄陵县,陕西省延安市黄陵县西收费站(延西高速公路南)
交通设施,收费站,隆坊收费站(G65包茂高速入口),35.70749489,109.1808668,黄陵县,陕西省延安市黄陵县
交通设施,桥,小园子大桥,35.61474311,109.201401,黄陵县,延安市黄陵县延西高速公路
交通设施,桥,土桥村,35.5420652,109.2613464,黄陵县,延安市黄陵县
交通设施,桥,葫芦河大桥,35.71984485,109.3247096,黄陵县,陕西省延安市黄陵县
交通设施,桥,百子桥村,35.56486162,109.0971254,黄陵县,延安市黄陵县
交通设施,桥,康崖底大桥,35.59555899,109.2251181,黄陵县,陕西省延安市黄陵县
交通设施,桥,淤泥河大桥,35.63205856,109.2385215,黄陵县,陕西省延安市黄陵县
交通设施,桥,康崖底大桥/黄五路(路口),35.59273892,109.2243681,黄陵县,延安市黄陵县包茂高速
交通设施,桥,桥山街道,35.58753083,109.2525202,黄陵县,陕西省延安市黄陵县
交通设施,桥,裢达沟大桥,35.67953953,109.2713057,黄陵县,陕西省延安市黄陵县
交通设施,桥,隆坊3号大桥,35.7001249,109.1848783,黄陵县,陕西省延安市黄陵县
交通设施,桥,小圆子大桥,35.61580928,109.2001029,黄陵县,陕西省延安市黄陵县
交通设施,桥,淤泥河特大桥,35.64435543,109.1882906,黄陵县,陕西省延安市黄陵县
交通设施,桥,秦七铁路特大桥,35.59589703,109.1934125,黄陵县,陕西省延安市黄陵县
交通设施,桥,东城大桥,35.73374722,109.1651518,黄陵县,陕西省延安市黄陵县
交通设施,桥,冯家河大桥,35.63711054,109.1893731,黄陵县,陕西省延安市黄陵县
交通设施,桥,桥子沟大桥,35.72560179,109.1720317,黄陵县,陕西省延安市黄陵县
交通设施,桥,隆坊2号大桥,35.69445684,109.187637,黄陵县,陕西省延安市黄陵县
交通设施,桥,桥北村,35.63280458,109.1770633,黄陵县,延安市黄陵县三一八县道
交通设施,桥,阿里桥,35.7168775,109.2584067,黄陵县,延安市黄陵县
交通设施,桥,秦七铁路特大桥/黄五路(路口),35.5977158,109.1944415,黄陵县,延安市黄陵县延西高速
交通设施,桥,桥子塬,35.6969684,109.0885501,黄陵县,延安市黄陵县
交通设施,桥,桥沟城上,35.55465668,109.2971967,黄陵县,延安市黄陵县
交通设施,桥,X318/康崖底大桥(路口),35.59273892,109.2243681,黄陵县,延安市黄陵县包茂高速
交通设施,充电站,国家电网充电站(陕西省黄陵县包茂高速出口游客服务中心),35.57553043,109.2297559,黄陵县,陕西省延安市黄陵县包茂高速出口游客服务中心院内
交通设施,充电站,国家电网充电站(陕西黄陵国家森林公园北门),35.64742912,108.8971652,黄陵县,陕西省延安市黄五路黄陵国家森林公园北门
交通设施,充电站,特来电充电站(黄陵县厚子坪),35.63007777,109.0732302,黄陵县,延安市黄陵县店头镇厚子坪村店后路
金融,银行,中国农业银行(黄陵支行营业部),35.58682161,109.2517841,黄陵县,延安市黄陵县鼎湖路祥和苑小区东北侧约30米
金融,银行,中国农业银行(黄陵桥山分理处),35.58086028,109.2623387,黄陵县,延安市黄陵县文渊街黄陵县人民政府北侧约80米
金融,银行,中国工商银行(黄陵店头支行),35.63793531,109.0897583,黄陵县,陕西省延安市黄陵县黄五路辅路幸福苑小区附近
金融,银行,中国农业银行24小时自助银行(店头镇中心街),35.64176237,109.0868612,黄陵县,延安市黄陵县北一路黄陵县店头镇人民政府东侧约30米
金融,银行,农村商业银行24小时自助银行(黄陵店头支行),35.64178936,109.0871896,黄陵县,延安市黄陵县北一路黄陵县店头镇人民政府东侧约80米
金融,银行,中国人民银行(黄陵县支行),35.57905769,109.2623379,黄陵县,陕西省延安市黄陵县高阳路014号
金融,银行,中国建设银行24小时自助银行(洛川支行),35.64114172,109.0865425,黄陵县,延安市黄陵县北一路黄陵县店头镇人民政府东南侧
金融,银行,长安银行(黄陵县支行),35.58776484,109.2582059,黄陵县,陕西省延安市黄陵县鼎湖路荷馨苑小区B区一号楼一层
金融,银行,中国邮政储蓄银行(黄陵县支行),35.5801935,109.2615545,黄陵县,陕西省延安市黄陵县高阳路19号
金融,银行,中国农业银行(店头支行),35.6416926,109.0868952,黄陵县,延安市黄陵县店头镇中心街(店头镇人民政府东)
金融,银行,中国建设银行(黄陵县店头支行),35.64118823,109.0864596,黄陵县,黄陵县店头镇政府对面
金融,银行,中国邮政储蓄银行24小时自助银行(店头营业所),35.64075152,109.087928,黄陵县,延安市黄陵县中心街黄陵县店头镇人民政府东南侧约140米
金融,银行,中国邮政储蓄银行(隆坊支行),35.69576094,109.18296,黄陵县,延安市黄陵县香黄路黄陵隆坊镇街幼儿园西侧
金融,银行,中国农业银行24小时自助银行(中心街分理处),35.58068083,109.2602676,黄陵县,延安市黄陵县轩辕大道轩辕宾馆南侧约160米
金融,银行,中国工商银行24小时自助银行(黄陵支行),35.58163015,109.2602336,黄陵县,中心广场
金融,银行,中国邮政储蓄银行ATM(高阳路),35.58009929,109.2616735,黄陵县,延安市黄陵县高阳路黄陵县人民政府西侧约70米
金融,银行,农村商业银行(田庄镇信用社),35.5403327,109.3794469,黄陵县,延安市黄陵县田庄初级中学西南侧约170米
金融,银行,中国邮政储蓄银行24小时自助银行(黄陵县支行),35.58233536,109.2614406,黄陵县,陕西省延安市黄陵县高阳路019号
金融,银行,中国邮政邮政储蓄(黄陵县河西支行),35.58667684,109.2507565,黄陵县,陕西省延安市黄陵县阳光小区月牙湾段11号
金融,投资理财,中华联合财产保险(鼎湖路店),35.58740695,109.2554021,黄陵县,延安市黄陵县商业街桥山林业局
金融,投资理财,中国太平洋保险(鼎湖路店),35.58796692,109.2591217,黄陵县,延安市黄陵县鼎湖路景秀苑小区东南侧约30米
金融,投资理财,富德生命人寿(黄陵支公司),35.58744995,109.2577488,黄陵县,陕西省延安市黄陵县桥山镇河滨路089号
金融,投资理财,中国人民保险(黄陵支公司店头营销部),35.63741218,109.0898426,黄陵县,中心街与南川路交叉口东南100米
金融,投资理财,中国人寿保险(黄陵支公司),35.58724699,109.2565686,黄陵县,陕西省延安市黄陵县桥山街道鼎湖路天子大酒店
金融,投资理财,黄陵县城市建设投资发展有限公司(客都购物广场店),35.5807209,109.2600097,黄陵县,陕西省延安市黄陵县客都购物广场(轩辕大道东)
金融,投资理财,中国社会保险,35.58665164,109.2506069,黄陵县,陕西省延安市黄陵县人力资源和社会保障局旁
金融,投资理财,中国人寿保险(香黄路店),35.6926532,109.1844112,黄陵县,陕西省延安市黄陵县隆坊镇政府(香黄路东)
房地产,写字楼,桥山大厦,35.58090928,109.2618384,黄陵县,延安市黄陵县文渊街西段10号
房地产,写字楼,广电大楼,35.57972434,109.2636317,黄陵县,延安市黄陵县桥山镇高阳路18号
房地产,写字楼,黄陵矿业单身楼,35.65129721,109.0801661,黄陵县,延安市黄陵县河滨路黄陵矿业小区西北侧约180米
房地产,写字楼,亚亨南楼,35.63759626,109.0898593,黄陵县,中心街与南川路交叉口东南100米
房地产,写字楼,佰祥电子商务运营中心,35.58881975,109.2586586,黄陵县,延安市黄陵县鼎湖路景秀苑小区
房地产,写字楼,梨园新城,35.5891697,109.2265601,黄陵县,陕西省延安市黄陵县梨园新城(黄五路南160米)
房地产,写字楼,双龙煤业公司家属区,35.6677874,108.948166,黄陵县,陕西省延安市黄陵县X318(黄五路)
房地产,住宅区,龙湾新城小区,35.5912813,109.2352266,黄陵县,陕西省延安市黄陵县X318(黄五路)
房地产,住宅区,黄陵矿业小区,35.64878656,109.083958,黄陵县,延安市黄陵县店头镇河滨路
房地产,住宅区,沮水家园,35.58745944,109.2296642,黄陵县,延安市黄陵县桥山镇梨园新区
房地产,住宅区,瑞龙小区,35.58801798,109.2288741,黄陵县,延安市黄陵县黄五路黄陵县新区幼儿园东南侧约230米
房地产,住宅区,祥和苑小区,35.58604414,109.2516108,黄陵县,延安市黄陵县鼎湖路
房地产,住宅区,居宁花园,35.58796223,109.2304552,黄陵县,陕西省延安市黄陵县X318(黄五路)
房地产,住宅区,陕西建新煤化有限责任公司生活区,35.4009859,108.9295747,黄陵县,延安市黄陵县
房地产,住宅区,聚贤庄小区,35.58811506,109.2605248,黄陵县,延安市黄陵县鼎湖路景秀苑小区东侧约130米
房地产,住宅区,路宝苑,35.58594505,109.2532821,黄陵县,延安市黄陵县轩辕大道黄陵县河西小学东北侧约70米
房地产,住宅区,黄陵矿业中心社区,35.6489747,109.0826241,黄陵县,延安市黄陵县河滨路黄陵矿业小区
房地产,住宅区,沮源小区,35.5854104,109.2597902,黄陵县,陕西省延安市黄陵县沮源小区(轩辕大道东)
房地产,住宅区,顺福居小区(南区),35.58545745,109.2578029,黄陵县,延安市黄陵县轩辕大道与沮源路交叉路口往西约120米
房地产,住宅区,桥林小区,35.58774677,109.2553325,黄陵县,陕西省延安市黄陵县鼎湖路桥林小区(天子大酒店西北)
房地产,住宅区,黄花小区,35.5796645,109.2602626,黄陵县,黄花小区
房地产,住宅区,葡萄寨移民新村,35.76174046,109.1388375,黄陵县,延安市黄陵县香黄路
房地产,住宅区,金桥小区(征稽所家属楼南),35.58594706,109.2524748,黄陵县,延安市黄陵县轩辕大道祥和苑小区东侧
房地产,住宅区,帝景苑小区-西区,35.58988128,109.2588865,黄陵县,陕西省延安市黄陵县鼎湖路帝景苑西区(景秀苑小区附近)
房地产,住宅区,荷馨苑-A区,35.58707151,109.251083,黄陵县,延安市黄陵县鼎湖路帝城新景酒店东北侧约30米
房地产,住宅区,河北新村,35.58862734,109.2537218,黄陵县,延安市黄陵县鼎湖路
房地产,住宅区,龙翔佳苑,35.58427993,109.2593792,黄陵县,延安市黄陵县轩辕大道与沮源路交叉路口往南约110米
房地产,住宅区,龙怡苑,35.58560982,109.2541742,黄陵县,延安市黄陵县西包公路黄陵县河西小学东侧约120米
房地产,住宅区,中天佳苑小区,35.64037577,109.0886467,黄陵县,延安市黄陵县中心街黄陵县店头镇人民政府东南侧约220米
房地产,住宅区,帝景苑早餐-东区,35.59011148,109.2590437,黄陵县,陕西省延安市黄陵县帝景苑东区(鼎湖路东)
房地产,住宅区,黄陵县文圣府邸,35.5408917,109.3798746,黄陵县,延安市黄陵县田庄初级中学西侧约110米
房地产,住宅区,祥和苑2期,35.58810516,109.2565404,黄陵县,延安市黄陵县鼎湖路桥林小区东侧约30米
房地产,住宅区,黄花小区-五区,35.57966506,109.2609538,黄陵县,延安市黄陵县高阳路黄陵县人民政府西侧约140米
房地产,住宅区,仁和苑小区,35.58553865,109.2539515,黄陵县,延安市黄陵县西包公路黄陵县河西小学东侧约120米
房地产,住宅区,隆康小区,35.68958869,109.1874118,黄陵县,延安市黄陵县环城路隆坊中学东侧约210米
房地产,住宅区,阳光二区,35.58487059,109.2490486,黄陵县,延安市黄陵县鼎湖路阳光小区
房地产,住宅区,顺福居小区(北区),35.58625851,109.2577098,黄陵县,延安市黄陵县轩辕大道顺福居小区(南区)北侧约50米
房地产,住宅区,寺湾村搬迁安置住宅楼,35.63651411,109.0899193,黄陵县,中心街与南川路交叉口南200米
房地产,住宅区,轩辕酒厂小区,35.58726807,109.2539332,黄陵县,延安市黄陵县鼎湖路桥林小区西侧约70米
房地产,住宅区,电力小区,35.58334661,109.2792896,黄陵县,延安市黄陵县上陵路与210国道交叉口西南100米陕西省黄陵交通征费稽查所附近
房地产,住宅区,黄陵矿业中心居住区-A24号,35.64724731,109.0837497,黄陵县,陕西省延安市黄陵县黄陵矿业中心社区(河滨路东)
房地产,住宅区,老管理站小区,35.5864936,109.256514,黄陵县,天子大酒店南50米(轩辕大道南)
房地产,住宅区,黄陵矿业中心居住区-A10号,35.65085955,109.081751,黄陵县,陕西省延安市黄陵县黄陵矿业中心社区(幸福路)
房地产,住宅区,盘龙小区,35.58541967,109.2586185,黄陵县,陕西省延安市黄陵县鼎湖路盘龙小区(黄陵县友谊医院北)
房地产,住宅区,桥山小区,35.58227737,109.2614245,黄陵县,延安市黄陵县北街轩辕宾馆东南侧
房地产,住宅区,桥上小区,35.58230157,109.2619308,黄陵县,延安市黄陵县北街桥上小区
房地产,住宅区,华韵铭邸,35.58682773,109.2538928,黄陵县,延安市黄陵县鼎湖路桥林小区西南侧约100米
房地产,住宅区,黄陵矿业中心居住区-A22号,35.64771942,109.0835095,黄陵县,陕西省延安市黄陵县黄陵矿业中心居住区
房地产,住宅区,佳宏楼,35.57764215,109.2618752,黄陵县,延安市黄陵县轩辕大道黄陵县人民政府西南侧约190米
房地产,住宅区,名州苑,35.58427062,109.2589273,黄陵县,沮源路与轩辕大道交汇向南110米
房地产,住宅区,建安居家园,35.58493548,109.249252,黄陵县,延安市黄陵县鼎湖路阳光小区
房地产,住宅区,黄陵县雨轩书苑,35.57876125,109.2648663,黄陵县,陕西省延安市黄陵县土德路96号
房地产,住宅区,黄陵小区,35.59005251,109.2568139,黄陵县,延安市黄陵县鼎湖路
房地产,住宅区,顺德福小区,35.5832008,109.2492354,黄陵县,延安市黄陵县轩辕大道阳光小区东南侧约90米
房地产,住宅区,黄花小区-六区,35.57983928,109.2607709,黄陵县,延安市黄陵县高阳路019号
房地产,住宅区,兴隆小区,35.69184426,109.1853702,黄陵县,延安市黄陵县环城路隆坊中学东北侧约100米
房地产,住宅区,南谷龙福小区,35.57827811,109.2600132,黄陵县,延安市黄陵县轩辕大道黄陵县人民政府西南侧约260米
